,Artist,Title,Duration(m),acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,valence,Popularity
315,Mastodon,High Road,4.260433333333333,6.53e-06,0.428,0.957,0.0213,9,0.0503,-3.201,1,0.0565,144.086,3,https://api.spotify.com/v1/tracks/4coYVm83MTdcEKlWcbU4Zh,0.467,52
316,Metallica,The Day That Never Comes,7.937766666666667,0.000114,0.334,0.986,0.0353,4,0.0805,-1.046,0,0.0576,124.668,4,https://api.spotify.com/v1/tracks/2gqzkEF88vMclfRZEIOnQO,0.48,55
317,Mudvayne,Not Falling,4.06555,3.08e-05,0.435,0.983,0.0875,8,0.0576,-4.937,1,0.147,129.905,4,https://api.spotify.com/v1/tracks/2sUJ6oUG5FjzcBCBPxKtVt,0.262,51
318,Mudvayne,Death Blooms,4.86555,0.000355,0.275,0.974,0.0024,6,0.158,-4.624,0,0.192,174.095,4,https://api.spotify.com/v1/tracks/3Y4rNagSf2IukhcOTWYJuV,0.237,49
319,Mudvayne,Happy?,3.6071,0.000823,0.546,0.971,2.11e-05,5,0.275,-2.661,0,0.0965,100.078,4,https://api.spotify.com/v1/tracks/0INUE1K7cEiE8VH63Rv5RJ,0.383,69
320,Muse,Plug In Baby,3.6333333333333333,6.94e-06,0.408,0.965,0.000402,2,0.11,-4.232,1,0.05,136.018,4,https://api.spotify.com/v1/tracks/429MqIq5nGH32feyRZHunv,0.349,50
321,Muse,Supermassive Black Hole,3.54065,0.0492,0.668,0.921,0.00517,7,0.0877,-3.727,1,0.0439,120.0,4,https://api.spotify.com/v1/tracks/3lPr8ghNDBLc2uZovNyLs9,0.782,71
322,Muse,Knights Of Cydonia,6.10355,0.000273,0.366,0.963,0.0122,11,0.115,-5.301,0,0.142,137.114,4,https://api.spotify.com/v1/tracks/7ouMYWpwJ422jRcDASZB7P,0.211,68
323,My Darkest Days,Move Your Body,3.2184333333333335,0.000505,0.624,0.891,0.0,11,0.3,-3.647,1,0.0496,122.046,4,https://api.spotify.com/v1/tracks/29JkmIEHcUg0R4BQ8o4PmJ,0.905,48
324,Nine Inch Nails,Wish,3.7788833333333334,0.000418,0.537,0.983,0.569,7,0.692,-7.126,1,0.0859,135.017,4,https://api.spotify.com/v1/tracks/0XfNjyJcb7d2ZAscVM4K7J,0.177,45
325,Nine Inch Nails,We're In This Together,7.266666666666667,0.000317,0.555,0.672,0.355,0,0.0984,-7.337,1,0.0339,100.091,4,https://api.spotify.com/v1/tracks/3aN2V18W3EiW7eg5tHALpF,0.171,47
326,Nine Inch Nails,Head Like A Hole,4.994,0.0091,0.668,0.803,0.00182,9,0.571,-11.282,1,0.0459,115.386,4,https://api.spotify.com/v1/tracks/3ckd4YA4LcD3j50rfIVwUe,0.423,57
327,Nine Inch Nails,The Hand That Feeds,3.528,0.0187,0.595,0.985,0.000297,9,0.0666,-4.337,0,0.0885,128.006,4,https://api.spotify.com/v1/tracks/5ugzDiilhy6ILKmKfhEzd7,0.462,61
328,Nirvana,About A Girl - Remastered,2.8026666666666666,8.86e-06,0.402,0.898,8.89e-05,11,0.279,-6.467,0,0.0316,132.092,4,https://api.spotify.com/v1/tracks/0zeqKbySjKbfW5jyl3PMsW,0.675,67
329,Nirvana,Heart-Shaped Box,4.686,0.184,0.494,0.677,0.0258,6,0.0926,-10.233,1,0.0452,101.539,4,https://api.spotify.com/v1/tracks/11LmqTE2naFULdEP94AUBa,0.316,69
330,Nirvana,Breed,3.0673333333333335,4.24e-06,0.263,0.967,0.0145,4,0.135,-4.655,1,0.0952,158.533,4,https://api.spotify.com/v1/tracks/5drcC8MOaSDONgXJbWbMJp,0.276,41
331,Nirvana,Smells Like Teen Spirit,5.032,2.86e-05,0.516,0.906,0.000101,1,0.105,-4.525,1,0.0658,116.775,4,https://api.spotify.com/v1/tracks/5ghIJDpPoe3CfHMGu71E6T,0.728,76
332,Nirvana,Come As You Are,3.6486666666666667,0.000182,0.505,0.825,0.000948,4,0.0855,-5.721,0,0.0401,119.987,4,https://api.spotify.com/v1/tracks/4P5KoWXOxwuobLmHXLMobV,0.541,72
333,Nirvana,Lithium,4.284216666666667,0.00203,0.68,0.65,0.0,7,0.0622,-6.336,1,0.0378,123.238,4,https://api.spotify.com/v1/tracks/2YodwKJnbPyNKe8XXSE9V7,0.486,68
334,Nirvana,In Bloom - Nevermind Version,4.2217666666666664,3.6e-05,0.446,0.843,4.82e-05,10,0.222,-5.868,0,0.0555,158.226,4,https://api.spotify.com/v1/tracks/6scwY7NWNSUbD7tLSbn7Ba,0.579,39
335,Nothing More,This Is The Time (Ballast),3.67355,7.66e-06,0.531,0.979,0.0196,11,0.0944,-4.686,0,0.0663,110.023,4,https://api.spotify.com/v1/tracks/1X34xjRBPeBVm2UNqL4KXO,0.472,57
336,Nothing More,Mr. MTV,3.9984333333333333,0.000311,0.196,0.871,0.00103,2,0.0714,-5.889,0,0.0693,70.124,4,https://api.spotify.com/v1/tracks/0ia5teQlWFa31i8PBlFIgj,0.361,50
337,Nothing More,Here's To The Heartache,4.284883333333333,0.00113,0.165,0.919,0.0,5,0.395,-5.321,1,0.143,83.382,3,https://api.spotify.com/v1/tracks/144VTMTXicEwTOJQPcrpAF,0.306,53
338,Nothing More,Jenny,3.9433333333333334,0.00107,0.525,0.914,1.51e-05,11,0.545,-7.967,0,0.164,105.955,4,https://api.spotify.com/v1/tracks/1qhcO9Akt1mP0Y54OSTX9w,0.199,59
339,Nothing More,Go To War,4.0865833333333335,0.00187,0.461,0.892,1.34e-06,6,0.0942,-4.807,0,0.0901,137.35,4,https://api.spotify.com/v1/tracks/4A0LV6W7IUKPP2pyAZ356E,0.35,58
340,Our Last Night,Dark Storms,4.0408,0.000153,0.435,0.928,8.7e-05,9,0.107,-3.538,1,0.0701,160.009,4,https://api.spotify.com/v1/tracks/2bjuyoFjp8mEd6541Vg1ZW,0.296,51
341,Our Last Night,Same Old War,4.08165,0.00151,0.426,0.952,2.76e-05,5,0.104,-2.649,1,0.0719,147.111,4,https://api.spotify.com/v1/tracks/1tbjeelOKIjolYNUNnPMAD,0.28,60
342,Our Last Night,Sunrise,3.8208333333333333,0.00395,0.376,0.877,4.26e-05,7,0.16,-4.007,1,0.0554,74.954,4,https://api.spotify.com/v1/tracks/3le4ECmJTUNXYLsGjQYSXi,0.168,61
343,Our Last Night,Oak Island,3.9007,0.000307,0.389,0.969,9.57e-05,9,0.212,-3.121,1,0.167,159.93,3,https://api.spotify.com/v1/tracks/7IkNEZUPTvouYW8QYnHymd,0.197,41
344,Ozzy Osbourne,I Don't Wanna Stop,3.9971,0.000963,0.578,0.937,2.25e-06,5,0.4,-3.926,1,0.0724,137.937,4,https://api.spotify.com/v1/tracks/5axOkQnmQmwtjr4bv1Xt7i,0.769,55
345,P.O.D.,Boom - 2006 Remastered Version,3.1206666666666667,0.00156,0.563,0.924,1.15e-06,2,0.0468,-5.567,1,0.0734,90.928,4,https://api.spotify.com/v1/tracks/3EKjTDAEIdyQqsA9qtb5P2,0.539,56
346,P.O.D.,Youth Of The Nation,4.270666666666667,0.00834,0.563,0.86,0.0106,8,0.39,-7.533,1,0.0621,97.867,4,https://api.spotify.com/v1/tracks/0UrWr7Jnu1heq1o99ZwUd0,0.517,71
347,Papa Roach,Still Swingin',3.3882166666666667,0.000105,0.577,0.888,8.95e-05,1,0.135,-6.323,1,0.061,139.028,4,https://api.spotify.com/v1/tracks/7p0sSbjOo0c0edsfGapmHg,0.68,58
348,Papa Roach,Where Did The Angels Go,3.1686666666666667,3.79e-05,0.506,0.913,0.000292,7,0.326,-5.662,1,0.0499,122.057,4,https://api.spotify.com/v1/tracks/4gjoYVspgWdhGx1A0KAP6K,0.485,54
349,Papa Roach,Face Everything And Rise,3.1678333333333333,3.05e-05,0.405,0.979,0.0,8,0.266,-2.231,1,0.133,139.991,4,https://api.spotify.com/v1/tracks/5K7RDuh2JihPUScuOB76Sq,0.469,61
350,Papa Roach,Getting Away With Murder,3.18955,0.000118,0.578,0.968,1.88e-05,1,0.228,-3.745,1,0.064,103.891,4,https://api.spotify.com/v1/tracks/59EmMP01C0SonvcUH1JPfU,0.353,0
351,Papa Roach,Help,3.5881666666666665,0.00107,0.507,0.918,8.7e-06,2,0.311,-4.684,1,0.0701,92.006,4,https://api.spotify.com/v1/tracks/2arL1Kf2JBS7ms00JAz4w0,0.284,68
352,Papa Roach,Last Resort,3.33155,0.000504,0.581,0.887,0.00111,4,0.268,-3.659,0,0.0624,90.578,4,https://api.spotify.com/v1/tracks/5eek2X5459T1HoYJk2CKXv,0.724,74
353,Papa Roach,Dead Cell,3.1066666666666665,0.000169,0.523,0.972,0.0187,9,0.123,-4.451,1,0.119,102.64,4,https://api.spotify.com/v1/tracks/7vxWDMYjZp6HTVQSxS6GQE,0.501,46
354,Papa Roach,Forever,4.10555,0.0173,0.575,0.591,0.0,2,0.173,-5.916,0,0.028,107.967,4,https://api.spotify.com/v1/tracks/7zQ5nqAKKfk0gtBgV70gyq,0.332,54
355,Papa Roach,Scars,3.4702166666666665,0.0916,0.455,0.916,0.0,11,0.176,-3.824,1,0.0608,89.918,4,https://api.spotify.com/v1/tracks/3iGjPHGVRKPgQ6LvSN2zJI,0.437,57
356,Papa Roach,...To Be Loved,3.022883333333333,0.00426,0.337,0.973,0.0,8,0.513,-3.977,1,0.151,192.034,4,https://api.spotify.com/v1/tracks/4dhPgDB0QkGDUhLdnTRRUv,0.513,40
357,Papa Roach,Lifeline,4.4717666666666664,8.59e-05,0.451,0.804,0.000246,2,0.374,-4.819,1,0.048,106.026,4,https://api.spotify.com/v1/tracks/1ilnMUdsbKkVSkPioeWYTP,0.226,36
358,Pearl Jam,Even Flow,4.876333333333333,0.00178,0.394,0.944,4.54e-06,10,0.298,-6.506,0,0.0761,105.338,4,https://api.spotify.com/v1/tracks/6QewNVIDKdSl8Y3ycuHIei,0.265,74
359,A Perfect Circle,Judith,4.1211,3.32e-05,0.365,0.894,0.171,11,0.267,-4.682,0,0.0572,82.305,3,https://api.spotify.com/v1/tracks/5KDNFlHAdDJ84fhK27c35X,0.31,65
360,A Perfect Circle,The Outsider,4.1,0.000111,0.328,0.842,0.803,6,0.0496,-6.644,1,0.0882,113.329,4,https://api.spotify.com/v1/tracks/6CqYhhUPJORx1vvdTNc8jv,0.422,61
361,Periphery,Stranger Things,7.584433333333333,8.83e-05,0.45,0.944,0.0117,6,0.091,-5.039,0,0.111,135.009,4,https://api.spotify.com/v1/tracks/3I2HWLzFhSh66V82RCUAQO,0.155,44
362,Periphery,Jetpacks Was Yes,3.9484333333333335,0.000468,0.315,0.98,1.99e-06,0,0.211,-5.427,0,0.107,165.003,4,https://api.spotify.com/v1/tracks/0iP1LrbZDG1Vn51AQR12bU,0.108,31
363,Periphery,Letter Experiment,6.842883333333333,7.21e-05,0.442,0.988,0.0134,10,0.198,-3.953,0,0.159,138.034,4,https://api.spotify.com/v1/tracks/06aTONdwk8KSWN9EYWPHgz,0.0955,31
364,Periphery,Icarus Lives,3.1757666666666666,0.000146,0.515,0.949,0.000211,6,0.463,-5.591,0,0.0897,110.012,4,https://api.spotify.com/v1/tracks/2W9TbRHliJls2ByalU667h,0.293,36
365,Periphery,Scarlet,4.147766666666667,9.34e-06,0.285,0.968,1.07e-05,0,0.22,-5.265,1,0.161,90.682,4,https://api.spotify.com/v1/tracks/2fEVeSUmv4vDyiTfXTgPhu,0.192,43
366,Periphery,MAKE TOTAL DESTROY,4.457333333333334,4.92e-05,0.266,0.961,0.00197,1,0.303,-5.909,1,0.192,129.544,4,https://api.spotify.com/v1/tracks/3GOmep1zyPxt1xMU3DvgHI,0.149,35
367,Periphery,The Price Is Wrong,3.9433333333333334,3.81e-05,0.542,0.987,0.000206,1,0.105,-3.894,1,0.191,110.013,4,https://api.spotify.com/v1/tracks/1GG5eESQBeUB5NxJ89D0PX,0.204,39
368,Periphery,Marigold,7.330666666666667,0.00222,0.211,0.949,0.000535,0,0.103,-5.724,0,0.214,105.578,4,https://api.spotify.com/v1/tracks/1TcZiUXjKy64dMFz4H3b3S,0.0642,47
369,Periphery,The Gods Must Be Crazy!,3.63955,1.57e-05,0.442,0.959,2.24e-05,1,0.353,-5.818,1,0.108,104.339,3,https://api.spotify.com/v1/tracks/5zu6VEkmi5q5jQH0hvkcVT,0.27,32
370,Powerman 5000,Bombshell,3.2362166666666665,0.00179,0.529,0.976,0.0,8,0.193,-1.571,0,0.134,147.821,4,https://api.spotify.com/v1/tracks/2yY4ojg6wfEFBGVZoJuXqK,0.588,48
371,Powerman 5000,When Worlds Collide,2.966,0.00133,0.574,0.892,0.0,11,0.29,-4.73,1,0.0967,143.884,4,https://api.spotify.com/v1/tracks/6aF5JtQSrh7wNrkDE9B0My,0.667,58
372,The Pretty Reckless,Going to Hell,4.600883333333333,9.47e-05,0.416,0.994,0.0038,6,0.368,-2.164,1,0.159,114.849,4,https://api.spotify.com/v1/tracks/2zjQmMLev4cOwEQ5YHZlhd,0.25,0
373,The Pretty Reckless,Heaven Knows,3.7422166666666667,0.0957,0.548,0.815,0.0,2,0.187,-3.715,1,0.0475,83.989,4,https://api.spotify.com/v1/tracks/0c9buzCUcKXCH7Aa4gpTAu,0.63,4
374,The Pretty Reckless,Fucked Up World,4.27755,3.4e-05,0.588,0.935,1.92e-05,1,0.111,-3.647,1,0.0929,127.983,4,https://api.spotify.com/v1/tracks/2F85XTnpthdxwJbbWNLalZ,0.408,0
375,Primus,Jerry Was A Race Car Driver,3.187333333333333,0.0124,0.563,0.98,0.317,1,0.324,-2.834,0,0.128,122.976,4,https://api.spotify.com/v1/tracks/0EMLtepZpcY9T64AVEmyyv,0.619,53
376,Primus,John The Fisherman,3.612216666666667,0.00073,0.613,0.948,0.00604,11,0.047,-3.085,0,0.0607,115.108,4,https://api.spotify.com/v1/tracks/4kiVGEOrzWmEUCxXU21rtN,0.879,52
377,Protest The Hero,Clarity,5.546666666666667,0.00015,0.272,0.985,3.64e-06,3,0.34,-4.423,0,0.163,128.544,4,https://api.spotify.com/v1/tracks/7hNbQtbn3lNPfippcUtMUy,0.2,0
378,Protest The Hero,Drumhead Trial,4.47555,0.000124,0.214,0.988,4.62e-06,5,0.344,-3.113,0,0.176,152.873,4,https://api.spotify.com/v1/tracks/4yaZSWjsZPX47grNDQkbGs,0.163,31
379,Puddle Of Mudd,Control,3.8348833333333334,0.00301,0.433,0.914,0.0,11,0.296,-3.4,1,0.0985,163.759,4,https://api.spotify.com/v1/tracks/4BL79Qie6r0TkXuNQLC8gQ,0.635,62
380,Puddle Of Mudd,Blurry,5.066666666666666,0.00916,0.431,0.94,0.0,3,0.142,-4.462,0,0.0563,157.477,4,https://api.spotify.com/v1/tracks/5ceGigL7CZQ3Ih6W8SIbv8,0.484,66
381,Puddle Of Mudd,She Hates Me,3.6126666666666667,0.00643,0.585,0.757,0.0,4,0.741,-5.424,1,0.0302,109.781,4,https://api.spotify.com/v1/tracks/4In6YbLZkQsVnjXdXUKcEi,0.619,62
382,Pvris,Let Them In,3.538666666666667,0.0018,0.517,0.856,0.00144,5,0.109,-6.688,0,0.0594,145.978,4,https://api.spotify.com/v1/tracks/10Zq7rS6Fr3lKBIj0nnx7l,0.564,42
383,Pvris,My House,4.042666666666666,0.0254,0.513,0.855,0.000399,4,0.51,-6.298,0,0.102,129.061,4,https://api.spotify.com/v1/tracks/0H7uRp4w4GP9fhAvh9Jih0,0.288,53
384,Pvris,St. Patrick,4.346283333333333,0.00213,0.517,0.843,0.00644,1,0.118,-6.827,1,0.0799,128.949,4,https://api.spotify.com/v1/tracks/7mBeP0iGO8txUrWw3ybKCx,0.454,50
385,Pvris,Fire,3.818216666666667,0.00333,0.526,0.818,0.0,4,0.192,-6.364,0,0.0488,138.028,4,https://api.spotify.com/v1/tracks/7BBkQ6VRl860bWchY1yXZe,0.258,50
386,Queens of the Stone Age,No One Knows,4.6451,0.0359,0.507,0.588,0.000129,0,0.373,-4.881,1,0.0641,170.889,4,https://api.spotify.com/v1/tracks/6NvRxjfYkkT2SpirAlmsjH,0.637,66
387,Ra,Do You Call My Name,5.286,0.00154,0.444,0.944,0.0,0,0.404,-5.106,1,0.0688,91.024,4,https://api.spotify.com/v1/tracks/5w0jXRvylCbWxFrJx2H1Fl,0.552,50
388,Radiohead,Creep,3.927766666666667,0.00563,0.532,0.344,0.000473,7,0.115,-13.057,1,0.035,91.834,4,https://api.spotify.com/v1/tracks/3HfB5hBU0dmBt8T0iCmH42,0.126,22
389,Rage Against The Machine,Bulls On Parade,3.8244333333333334,0.0124,0.412,0.919,0.0601,5,0.424,-7.291,1,0.184,166.367,4,https://api.spotify.com/v1/tracks/0tZ3mElWcr74OOhKEiNz1x,0.572,72
390,Rage Against The Machine,Killing In The Name,5.226216666666667,0.0266,0.466,0.833,0.0,7,0.0327,-4.215,1,0.304,88.785,4,https://api.spotify.com/v1/tracks/59WN2psjkt1tyaxjspN8fp,0.661,78
391,Rammstein,Du hast,3.903766666666667,0.00369,0.64,0.922,0.055,9,0.332,-6.283,0,0.0385,125.105,4,https://api.spotify.com/v1/tracks/3cwDSDzTiWr5H5xMQhQ6Mx,0.716,61
392,Red,Breathe Into Me,3.5728833333333334,0.000997,0.32,0.91,0.0,9,0.16,-5.321,1,0.114,165.943,4,https://api.spotify.com/v1/tracks/5BrxQCdse2b424hlurCvGz,0.22,59
393,Red,Already Over,4.415766666666666,0.00295,0.419,0.673,0.0,5,0.0943,-6.577,0,0.0391,103.017,4,https://api.spotify.com/v1/tracks/3SP1LUtLle97QNFvFFopnG,0.17,54
394,Red Hot Chili Peppers,Give It Away,4.7151,0.00244,0.666,0.936,0.086,7,0.153,-9.919,1,0.0476,91.577,4,https://api.spotify.com/v1/tracks/1p9MMNzukuxDBtyrtBAwwI,0.776,48
395,Red Hot Chili Peppers,Dani California,4.716666666666667,0.017,0.553,0.865,1.05e-05,9,0.267,-4.751,0,0.0409,96.161,4,https://api.spotify.com/v1/tracks/10Nmj3JCNoMeBQ87uw5j8k,0.735,76
396,Red Hot Chili Peppers,Tell Me Baby,4.127766666666667,0.00194,0.695,0.993,0.00217,0,0.0877,-3.102,1,0.0614,107.933,4,https://api.spotify.com/v1/tracks/0itNMuBHye9fu392b4e9oa,0.28,65
397,Rise Against,Audience Of One,4.091333333333333,0.000449,0.387,0.925,3.12e-05,1,0.269,-3.804,1,0.0413,161.791,4,https://api.spotify.com/v1/tracks/2gTXHAdDkCTGT9paqmgzEB,0.704,50
398,Rise Against,Hairline Fracture,4.042666666666666,0.000343,0.226,0.931,1.82e-06,10,0.339,-3.491,1,0.0764,165.433,4,https://api.spotify.com/v1/tracks/4dMZ0ueUQch24tjzNuzjbg,0.471,41
399,Rise Against,Help Is On The Way,3.958,0.000167,0.345,0.946,0.000632,5,0.0363,-3.58,0,0.0778,108.031,4,https://api.spotify.com/v1/tracks/1PrJJdfnlMl7c5T7TP93VD,0.587,41
400,Rise Against,Satellite,3.9762166666666667,0.0047,0.395,0.948,0.0,5,0.0885,-4.104,0,0.0526,134.797,4,https://api.spotify.com/v1/tracks/3FPNYMxcRX7qbBG6Vp1J1L,0.448,39
401,Rise Against,Re-Education (Through Labor),3.70755,0.000491,0.247,0.944,1.85e-05,11,0.121,-3.355,1,0.0982,147.716,4,https://api.spotify.com/v1/tracks/2TJqTvzycPZiHcTSgih4d9,0.351,44
402,Rise Against,Savior,4.038,0.00172,0.555,0.925,0.000102,5,0.333,-3.458,0,0.0429,112.528,4,https://api.spotify.com/v1/tracks/214d84vwqQSUA09bNtIgRr,0.547,40
403,Rise Against,Give It All,2.8482166666666666,0.000578,0.59,0.938,0.00136,2,0.0672,-3.094,1,0.0672,103.057,4,https://api.spotify.com/v1/tracks/11P8PMjut7t75FPzHTgd0L,0.384,44
404,Rise Against,Prayer Of The Refugee,3.3231,0.00234,0.2,0.965,1.47e-05,3,0.316,-3.421,0,0.161,195.854,4,https://api.spotify.com/v1/tracks/3wTyLh0vhP3dN5yv0Mti17,0.419,55
405,Rise Against,Injection,3.3202166666666666,0.000378,0.428,0.995,0.000345,8,0.121,-2.936,0,0.0852,105.505,4,https://api.spotify.com/v1/tracks/1wVUjggKup9hP2jd24gLSg,0.496,51
406,Rob Zombie,Dragula,3.7164333333333333,4.64e-05,0.565,0.949,1.07e-05,1,0.0822,-6.113,1,0.0664,125.034,4,https://api.spotify.com/v1/tracks/4JaJuGSfhcA7kavdgS3yn6,0.615,56
407,Rob Zombie,Superbeast,3.6706666666666665,3.99e-05,0.493,0.937,0.611,11,0.429,-6.23,0,0.0492,154.069,4,https://api.spotify.com/v1/tracks/2dBYpNY8b5P0vnpWXkLdAD,0.35,47
408,Royal Blood,Lights Out,3.9404333333333335,0.000127,0.501,0.824,0.000311,0,0.0922,-7.25,1,0.0413,89.972,4,https://api.spotify.com/v1/tracks/1060gzllf4b0UETAXisR5l,0.57,66
409,Royal Blood,Figure It Out,3.06755,0.262,0.657,0.817,0.00674,0,0.248,-4.415,1,0.0554,107.995,4,https://api.spotify.com/v1/tracks/6V0A3jkb9ntudO0kmcJ1xd,0.651,60
410,Royal Blood,Little Monster,3.538483333333333,0.00122,0.454,0.882,0.00156,5,0.138,-4.251,1,0.06,95.999,4,https://api.spotify.com/v1/tracks/3cuxZTcxBj7AL3bgSCIuWL,0.497,51
411,Royal Blood,Out Of The Black,4.009533333333334,0.000867,0.52,0.981,0.00177,2,0.197,-2.75,1,0.0906,158.937,4,https://api.spotify.com/v1/tracks/2nIulsLMiP2SMTDrtxfQXX,0.633,55
412,Royal Blood,Ten Tonne Skeleton,3.1308833333333332,0.000488,0.488,0.879,1.19e-06,7,0.14,-3.329,0,0.0393,86.986,4,https://api.spotify.com/v1/tracks/78ZTkIlW7NLXRCCPecwUyd,0.557,53
413,Saliva,Always,3.8533333333333335,0.00944,0.363,0.916,0.0,1,0.174,-4.344,1,0.0634,182.131,4,https://api.spotify.com/v1/tracks/2HjgCn2M3oMHHOIBI8FWmS,0.38,61
414,Saliva,Ladies And Gentlemen,3.6206666666666667,0.000126,0.452,0.915,0.0985,6,0.151,-4.927,1,0.0528,80.05,4,https://api.spotify.com/v1/tracks/48ncRBVLgiu8MY7O70VVw5,0.522,59
415,Saliva,Click Click Boom,4.21555,0.00324,0.609,0.937,0.000294,6,0.129,-2.912,1,0.0495,95.961,4,https://api.spotify.com/v1/tracks/55SUneDPq3ZOrJi8sVG78G,0.493,65
416,Saosin,Deep Down,3.4246666666666665,0.000311,0.389,0.823,2.79e-05,2,0.149,-4.107,0,0.0536,143.48,4,https://api.spotify.com/v1/tracks/1gqbyEsTzB5kjodXDGDbYX,0.369,36
417,Saosin,On My Own,5.292216666666667,0.00664,0.178,0.943,0.0549,7,0.666,-6.324,0,0.266,172.114,4,https://api.spotify.com/v1/tracks/4V6qDAzkekP88eUeKKIeoI,0.0643,33
418,Saosin,You're Not Alone,3.96755,0.000948,0.458,0.845,1.99e-06,2,0.359,-4.384,0,0.0422,119.994,4,https://api.spotify.com/v1/tracks/7cITfGsdjGaTP0b5oiLL0z,0.175,55
419,Saosin,It's Far Better To Learn,3.9091,0.000402,0.32,0.94,0.14,2,0.235,-4.823,0,0.0866,182.189,4,https://api.spotify.com/v1/tracks/0nQcyybXeatlDXgvQOrT1n,0.0724,47
420,Saosin,Voices,3.62555,9.62e-05,0.308,0.924,0.00952,9,0.382,-3.921,0,0.0927,179.965,4,https://api.spotify.com/v1/tracks/71U9X93wy4BQGyvmjFqApv,0.257,52
421,Saosin,Follow and Feel,3.31755,7.95e-05,0.38,0.935,0.000294,2,0.844,-3.52,0,0.0558,98.956,4,https://api.spotify.com/v1/tracks/66yzHUHNo6Rg1wbpFjJ1MH,0.215,40
422,Saosin,Come Close,3.264883333333333,0.000233,0.241,0.972,0.00187,8,0.128,-2.983,1,0.0823,183.547,4,https://api.spotify.com/v1/tracks/1GRIIcHnJVRNEi2K5evTUi,0.233,39
423,Saosin,I Never Wanted To,3.486,0.000891,0.206,0.902,0.000758,0,0.113,-4.953,0,0.154,130.016,4,https://api.spotify.com/v1/tracks/42WCz5HjYu9jkx6VEeh9OA,0.122,40
424,Saosin,Sleepers,2.864,4.86e-05,0.282,0.977,0.00921,2,0.344,-3.723,0,0.0715,183.916,4,https://api.spotify.com/v1/tracks/6s3d8xe76eyHPgD2QYutJQ,0.337,43
425,Saosin,Collapse,3.2531,0.000335,0.444,0.972,0.000192,2,0.356,-4.056,0,0.0778,91.381,4,https://api.spotify.com/v1/tracks/4iLRzDTNc3NbTyQ0w5cAOd,0.123,50
426,Saosin,Some Sense of Security,4.002666666666666,0.000455,0.329,0.912,0.0174,7,0.0897,-4.351,0,0.0544,168.093,4,https://api.spotify.com/v1/tracks/2kr2Fp5SSYPr9NuGxg1BhM,0.196,39
427,Seether,Broken,4.30555,0.0114,0.442,0.618,0.00045,3,0.135,-2.709,0,0.0337,123.784,4,https://api.spotify.com/v1/tracks/507bYMYfbm6sUS9iEAaeSd,0.172,59
428,Seether,Fake It,3.23155,0.00131,0.615,0.949,3.04e-06,8,0.0585,-3.52,1,0.0549,131.985,4,https://api.spotify.com/v1/tracks/4eAwB5pnKFTmsgc3zWoYO0,0.586,69
429,Seether,No Jesus Christ,7.096666666666667,0.00203,0.513,0.796,0.184,0,0.0996,-5.543,0,0.0336,145.016,4,https://api.spotify.com/v1/tracks/7n9FRd2UBG7gUrsk1Xo9sT,0.0773,42
430,Seether,Don't Believe,4.579766666666667,0.00145,0.432,0.891,0.0263,8,0.142,-5.582,1,0.0646,159.988,3,https://api.spotify.com/v1/tracks/7AajnNFBVCR1nC42P0pskT,0.141,34
431,Seether,Keep The Dogs At Bay,4.402216666666667,0.000226,0.48,0.854,0.00382,5,0.094,-4.226,1,0.0394,174.024,4,https://api.spotify.com/v1/tracks/75PeKwN959MACpLiZXWDrp,0.515,32
432,Seether,Remedy,3.45355,0.00018,0.546,0.959,0.00144,8,0.0584,-4.664,1,0.082,127.831,4,https://api.spotify.com/v1/tracks/5ynxx6zC4dgzsMHLYQ04Dc,0.416,66
433,Seether,Betray And Degrade,4.072433333333334,9.89e-05,0.574,0.744,0.0103,10,0.0824,-4.77,1,0.0328,92.0,4,https://api.spotify.com/v1/tracks/3XHnaUAFX8PfNMW1hHC75N,0.492,59
434,Seether,Breakdown,3.5073166666666666,0.000553,0.413,0.852,7.57e-05,1,0.0883,-3.681,1,0.0396,142.087,4,https://api.spotify.com/v1/tracks/4xVtvffQOFYSahJ6t7OQZ3,0.225,47
435,Seether,Gasoline,2.8280333333333334,6.18e-05,0.482,0.941,0.0464,1,0.0747,-2.869,1,0.0703,173.496,4,https://api.spotify.com/v1/tracks/4tI180nOZaAmzGifuSTI7z,0.702,48
436,Seether,Truth,3.8590666666666666,0.00309,0.51,0.858,0.0157,10,0.359,-4.241,0,0.043,100.053,4,https://api.spotify.com/v1/tracks/3sR3GG1rUMmYzbsOncfooJ,0.541,39
437,Senses Fail,Can't Be Saved,3.132216666666667,7.44e-06,0.329,0.975,0.000394,2,0.299,-3.405,1,0.0905,170.033,4,https://api.spotify.com/v1/tracks/70IzgjmGvdFgHJORCRWFHv,0.471,0
438,Senses Fail,Calling All Cars,3.3924333333333334,3.08e-05,0.373,0.954,7.33e-06,2,0.105,-3.254,1,0.0895,168.13,4,https://api.spotify.com/v1/tracks/4rFLB0HAYhmAoYa3apcszU,0.617,0
439,Sevendust,Thank You,4.45555,0.000157,0.54,0.981,0.0101,10,0.262,-3.015,0,0.0799,120.011,4,https://api.spotify.com/v1/tracks/772AiQoYHA7lDckryjGyVj,0.224,52
